Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),22,219836,10155,107235,3127
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),3,48618,1367,28807,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),13,49950,2423,19942,3127
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),508,196608,9758,26830,384
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),1: Peak AM (7am-10am),87,38630,1109,5451,262
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),109,43124,2133,5542,359
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),574,219836,10155,29640,350
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),114,48618,1367,7010,282
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),140,49950,2423,6269,292
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),5,196608,9758,10407,486
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,MacDougal St/Washington Pl,214,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),6,219836,10155,11394,486
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),176,196608,3605,95254,724
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),8,38630,415,22337,759
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),24,43124,754,17219,1015
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),170,219836,3713,107235,883
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),11,48618,539,28807,579
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),31,49950,861,19942,1431
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),29,196608,3605,26830,1060
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),1: Peak AM (7am-10am),2,38630,415,5451,1885
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),5,43124,754,5542,1558
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),35,219836,3713,29640,999
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),5,48618,539,7010,1885
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),7,49950,861,6269,1066
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),234,196608,3605,10407,650
