Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),83,8558,5790,2224,504
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),0: All Day (12am-12am),5667,33034,23201,22122,415
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),1: Peak AM (7am-10am),650,3837,2643,2290,387
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1399,7250,5044,4966,480
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),0: All Day (12am-12am),6297,36876,25437,23955,447
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),724,4692,3022,2554,434
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave before Cumberland St,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),1685,8558,5790,5724,501
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),0: All Day (12am-12am),23,33034,22257,20177,1739
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),0: All Day (12am-12am),23,36876,24105,22291,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),0: All Day (12am-12am),5,33034,22257,3787,1097
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),5,7250,4962,960,1097
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),0: All Day (12am-12am),18,33034,22257,5312,517
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),1: Peak AM (7am-10am),4,3837,2311,290,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),0: All Day (12am-12am),22,36876,24105,6449,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),0: All Day (12am-12am),5794,33034,22257,22122,423
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),1: Peak AM (7am-10am),634,3837,2311,2290,391
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1438,7250,4962,4966,486
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),0: All Day (12am-12am),6387,36876,24105,23955,454
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),671,4692,2589,2554,445
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette Ave DMF,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),1684,8558,5734,5724,509
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),0: All Day (12am-12am),2634,33034,24079,20177,455
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),1: Peak AM (7am-10am),249,3837,2544,2033,485
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),641,7250,5367,4332,482
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),0: All Day (12am-12am),3102,36876,26670,22291,446
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),293,4692,2914,2416,540
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),884,8558,6436,4948,456
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),0: All Day (12am-12am),185,33034,24079,3787,566
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),1: Peak AM (7am-10am),28,3837,2544,391,477
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),33,7250,5367,960,479
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),0: All Day (12am-12am),188,36876,26670,4116,629
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),51,4692,2914,480,505
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),36,8558,6436,1175,521
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),0: All Day (12am-12am),341,33034,24079,5312,541
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),1: Peak AM (7am-10am),28,3837,2544,290,534
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),110,7250,5367,1597,525
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),0: All Day (12am-12am),569,36876,26670,6449,538
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),62,4692,2914,392,534
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),211,8558,6436,2224,543
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),0: All Day (12am-12am),5534,33034,24079,22122,404
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),1: Peak AM (7am-10am),649,3837,2544,2290,382
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1346,7250,5367,4966,456
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),0: All Day (12am-12am),6178,36876,26670,23955,436
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),697,4692,2914,2554,427
Personal,,Lafayette/Ashland,yes,N/A,no,,Lafayette before St Felix St,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),1613,8558,6436,5724,472
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),0: All Day (12am-12am),62,33034,25136,20177,1195
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),1: Peak AM (7am-10am),4,3837,2862,2033,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),8,7250,5488,4332,1074
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),0: All Day (12am-12am),57,36876,27958,22291,767
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),10,8558,6124,4948,703
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),0: All Day (12am-12am),74,33034,25136,3787,570
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),1: Peak AM (7am-10am),4,3837,2862,391,481
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),18,7250,5488,960,448
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),0: All Day (12am-12am),30,36876,27958,4116,591
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Gates before Franklin Ave,yes,81,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),10,8558,6124,1175,444
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),0: All Day (12am-12am),109,33034,25136,5312,548
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),1: Peak AM (7am-10am),16,3837,2862,290,429
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),18,7250,5488,1597,431
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),0: All Day (12am-12am),163,36876,27958,6449,581
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),30,4692,3408,392,429
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),47,8558,6124,2224,431
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),0: All Day (12am-12am),5745,33034,25136,22122,422
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),1: Peak AM (7am-10am),640,3837,2862,2290,384
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1429,7250,5488,4966,483
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),0: All Day (12am-12am),6392,36876,27958,23955,451
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),699,4692,3408,2554,430
Personal,,Lafayette/Ashland,yes,N/A,no,,LAfayette before Washington Ave,84,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),1684,8558,6124,5724,504
